State,Year,CVD_DALY,CVD_DALY_LL,CVD_DALY_UL,CVD_YLD,CVD_YLD_LL,CVD_YLD_UL,CVD_YLL,CVD_YLL_LL,CVD_YLL_UL,CVD_Death,Death_LL,Death_UL,CVD_Prevalence,CVD_Prev_LL,CVD_Prev_UL,CVD_Incidence,CVD_Inci_LL,CVD_Inci_UL,Stroke_DALY,Stroke_DALY_UL,Stroke_DALY_LL,Stroke_YLD,Stroke_YLD_LL,Stroke_YLD_UL,Stroke_YLL,Stroke_YLL_LL,Stroke_YLL_UL,Stroke_Death,Stroke_Death_LL,Stroke_Death_UL,Stroke_Incidence,Stroke_Inci_LL,Stroke_Inci_UL,Stroke_Prevalence,Stroke_Preva_LL,Stroke_Preva_UL
Tripura,1995,4478.24,3641.41,5428.05,194.5,141.53,248.2,4283.74,3444.56,5224.3,158.1,130.77,189.43,3552,3320.71,3781.11,463.56,427.42,502.2,2003.72,1616.78,2447.75,97.25,69.78,123.64,1906.47,1519.22,2350.14,73.29,59.8,89,99.27,89.96,110.02,666.21,603.1,727.42
Tripura,1996,4461.79,3566.96,5420.42,196,141.81,249.93,4265.79,3383.87,5224.19,158.3,128.84,189.62,3591.64,3355.82,3830.48,467.93,431.09,506.97,1994.81,1555.19,2429.52,97.86,70.56,124.69,1896.95,1456.16,2332.88,73.26,58.56,88.41,99.7,90.27,110.43,669.28,606.8,730.22
Tripura,1997,4591.31,3760.81,5569.48,196.86,140.99,251.74,4394.45,3595.14,5366.44,164.22,138,197.71,3629.94,3384.03,3874.31,470.74,433.19,510.19,2050.49,1607.61,2501.7,98.16,70.6,124.76,1952.33,1518.92,2408.05,75.9,60.95,91.64,99.36,90.01,110.1,670.96,609.94,735.16
Tripura,1998,4603.72,3830.94,5487.08,197.49,141.51,251.82,4406.23,3626.99,5295.67,166.08,139.75,196.05,3667.43,3424.5,3907.05,472.84,434.64,513.13,2049.43,1657.85,2458.38,98.29,70.89,126.14,1951.14,1556.55,2353.74,76.57,62.57,90.74,98.65,89.33,109.36,670.95,606.65,736.35
Tripura,1999,4549.48,3768.07,5420.4,198.25,142.75,253.43,4351.23,3553.94,5233.83,163.51,136.87,194.28,3706.73,3450.29,3948.38,475.74,437.5,517.35,2015.4,1626,2426.75,98.48,70.27,126.77,1916.91,1524.58,2330.44,75.1,61.31,89.36,98.13,88.95,108.6,671.98,603.8,740.01
Tripura,2000,4579.05,3759.32,5498.02,200.06,143.96,255.95,4378.99,3570.49,5293.42,165.57,138.29,195.15,3755.12,3497.47,4015.55,480.58,441.52,523.08,2031.44,1607.31,2458.37,99.29,71.36,127.73,1932.16,1499.89,2360.39,76.13,61.4,90.86,98.31,89.02,108.84,677.37,606.56,750.05
Tripura,2001,4592.86,3789.83,5475.73,202.95,147.03,259.44,4389.91,3581.45,5269.05,168.34,140.4,197.99,3813.08,3550.45,4066.34,488.85,449.23,531.87,2046.44,1624.4,2477.68,100.78,72.39,129.27,1945.66,1532.96,2373.58,77.55,62.47,92.69,99.18,89.82,109.78,688.19,617.49,759.2
Tripura,2002,4596.28,3786.65,5415.34,206.53,150.03,264.1,4389.76,3583.03,5208.22,170.04,142.94,197.97,3874.96,3617.73,4126.57,499.27,458.96,543.01,2052.94,1654.17,2440.59,102.96,74.88,131.71,1949.98,1544.04,2333.58,78.33,63.68,92.08,100.18,90.69,110.92,703.1,637.29,773.25
Tripura,2003,4548.82,3788.93,5416.74,210.62,151.62,268.71,4338.2,3578.54,5192.26,168.88,142.71,198.56,3942.42,3689.08,4201.18,510.59,469.4,556.26,2033.93,1649.98,2446.82,105.43,75.81,134,1928.5,1540.75,2340.95,77.72,64.36,92.27,101.27,91.57,112.26,720.54,654.83,789.16
Tripura,2004,4454.33,3703.8,5332.52,214.69,155.34,273.06,4239.64,3487.98,5103.53,165.15,139.57,194.97,4013.34,3760.54,4277.19,521.71,479.23,568.7,1983.99,1583.22,2408.16,107.79,77.72,136.93,1876.21,1467.85,2289.18,75.66,61.42,90,102.47,92.71,113.58,737.41,671.87,802.93
Tripura,2005,4527.57,3822.75,5387.9,218.37,157.97,278.52,4309.2,3601.8,5183.95,169.99,144.86,199.08,4084.19,3826.98,4337.96,530.95,488,578.2,2008.23,1617.8,2406.73,109.59,78.8,139.06,1898.64,1492.24,2302.97,77.54,63.05,91.98,103.74,93.86,114.93,749.82,683.35,820.69
Tripura,2006,4575.92,3810.06,5452.32,222,160.73,282.79,4353.92,3591.32,5243.56,174.23,147.68,204.27,4164.73,3902.27,4425.61,538.43,494.65,586.35,2064.13,1661.45,2485.74,111.05,79.7,140.89,1953.08,1569.38,2381.08,80.55,66.16,96.02,105.12,95.15,116.48,760.16,692.21,828.9
Tripura,2007,4605.94,3833.07,5451.34,225.85,162.87,288.69,4380.08,3598.71,5214.13,175.79,149.69,204.9,4253.38,3986.74,4532.58,544.44,500.9,591.81,2103.56,1690.06,2499.5,112.43,80.98,143.2,1991.13,1579.36,2385.79,82.09,67.16,96.67,106.56,96.42,118.21,769.21,699.23,840.48
Tripura,2008,4684.83,3917.3,5580.14,229.56,166.96,294.51,4455.27,3669.85,5354.19,179.22,153.03,208.23,4346.23,4067.3,4632.94,549.72,506.49,596.82,2162.97,1717.26,2589.05,113.56,81.82,145.99,2049.41,1609.72,2483.34,84.48,68.6,98.85,108.04,97.76,119.62,778.32,704.79,855.88
Tripura,2009,4670.5,3895.08,5583.77,233.46,169.19,297.93,4437.04,3663.88,5338.14,177.32,149.87,206.15,4439.85,4142.51,4733.42,555.53,512.01,602.73,2151.79,1722.28,2577.49,114.8,81.99,147.21,2036.99,1614.36,2462.5,83.32,67.45,97.8,109.65,99.12,121.51,787.05,708.52,867.55
Tripura,2010,4669.84,3884.4,5554.17,237.88,171.89,304.75,4431.96,3652.33,5299.21,175.41,148.13,204.67,4535.03,4228.06,4854.6,563.31,519.98,611.13,2149.63,1711.29,2555.84,116.36,83.79,149.01,2033.27,1593.67,2444.79,82.28,66.28,96.23,111.47,100.63,123.66,797.64,716.41,883.3
Tripura,2011,4773.38,4022.86,5677.07,243.55,176.03,310.71,4529.83,3780.5,5430.01,180.15,154.02,209.17,4641.65,4331.37,4961.83,574.24,529.59,622.65,2195.39,1746.94,2630.73,118.52,84.88,151.99,2076.87,1625.54,2505.85,84.19,68.5,99.15,113.73,102.84,125.91,812.49,732.34,896.03
Tripura,2012,4858.25,4020.33,5722.01,250.39,180.79,320.4,4607.86,3790.56,5458.89,184.6,156.33,212.59,4757.6,4447.25,5069.35,586.3,541.53,635.36,2236.99,1764.77,2648.21,121.29,87.84,155.09,2115.7,1655.79,2523.94,86.01,69.61,100.24,116.3,105.15,128.46,831.34,752.53,913.81
Tripura,2013,4847.33,4079.77,5789.57,257.59,187.69,329.22,4589.74,3808.34,5502.91,188.23,160.91,219.57,4872.78,4567.29,5183.42,598.6,552.03,647.27,2224.1,1779.5,2664.07,124.22,89.16,158.55,2099.88,1652.51,2538.82,87.13,71.3,102.51,118.99,107.73,131.32,851.69,774.56,934.56
Tripura,2014,4368.28,3631.08,5214.48,264.54,191.69,339.29,4103.74,3367.37,4928.74,176.6,150.91,204.51,4982.87,4674,5299.5,610.62,562.17,660.69,2012.5,1597.87,2394.82,127.26,92.27,161.21,1885.24,1473.34,2264.36,81.38,66.13,95.26,121.61,110.09,134.5,872.47,799.93,952.04
Tripura,2015,4550.58,3732.26,5476.23,270.27,196.57,345.41,4280.31,3500.01,5207.52,181.71,153.43,214.27,5083.14,4760.11,5399.57,622.19,572.3,672.59,2087.65,1654.64,2513.68,129.85,93.97,163.47,1957.8,1529.44,2384.88,83.4,67.37,98.92,124.05,112.02,137.76,891.2,817.25,969.99
Tripura,2016,4850.96,4117.59,5714.84,275.31,199.46,353.62,4575.64,3842.52,5434.22,192.5,165.78,223.09,5181.82,4851.01,5512.32,631.15,580.94,683.29,2215.54,1782.55,2626.16,132.67,95.08,170.03,2082.87,1652.27,2492.81,88.08,72.02,102.96,125.18,112.69,139.23,909.9,828.25,997.87
Tripura,2017,4903.14,4108.51,5886.37,279.83,202.54,358.56,4623.31,3805.23,5584.93,195.94,165.98,231.81,5278.81,4935.87,5608.89,640.47,588.69,697.84,2232.93,1739.14,2719.77,135.33,97.11,173.6,2097.6,1620.26,2588.25,89.3,71.57,107.1,126.39,113.11,141.33,928.5,835.94,1025.97
Tripura,2018,4997.34,4133.52,6097.72,284.35,206.13,364.42,4712.99,3864.19,5804.7,202.77,169.89,243.42,5369.92,5027.76,5715.11,653.49,600.53,708.67,2268.19,1769.9,2784.63,138.12,98.55,176.57,2130.07,1625.56,2647.9,91.93,72.25,111.25,129.63,115.83,145.18,947.09,851.07,1044.96
Tripura,2019,5072.15,4131.06,6173.25,288.05,209.02,369.02,4784.09,3842.5,5872.66,207.3,172.04,247.87,5446.08,5086.51,5795.79,667.2,612.68,722.95,2295.24,1773.83,2823.84,140.83,100.46,180.18,2154.41,1639.8,2672.97,93.59,74.6,113.81,134.21,119.91,150.25,965.84,870.62,1069.4
Uttar Pradesh,1990,3157.91,2580.09,4015.54,148.22,106.49,194.16,3009.69,2441.22,3860.72,103.06,83.54,138.03,3084.58,2841.46,3339.26,389.57,357.37,423.89,807.81,644.22,1402.5,57,40.41,72.57,750.82,588.95,1340.66,28.21,22.15,51.28,54.75,48.61,62.09,380.56,335.81,425.36
Uttar Pradesh,1991,3137.73,2601.13,4109.01,148.38,107.19,193.95,2989.34,2449.91,3949.47,102.88,83.18,137.26,3108.1,2866.75,3356.45,391.51,359.79,424.81,802.03,642.43,1307.78,56.07,39.92,72.55,745.95,587.99,1254.51,28.19,22.16,47.5,54.04,48.09,60.98,371.8,332.44,413.87
Uttar Pradesh,1992,3110.68,2568.05,4010.52,148.45,106.07,192.85,2962.23,2419.37,3848.36,102.27,82.93,134.56,3129.18,2878.37,3370.15,393.01,362.57,425.24,794.35,640.42,1341.92,55.18,39.78,70.5,739.17,584.99,1289.79,28.04,22.09,49.96,53.28,47.54,59.87,364.56,325.29,402.91
Uttar Pradesh,1993,3067.67,2553.7,3871.56,148.6,107.84,193.47,2919.07,2399.89,3709.52,101.29,82.4,130.72,3146.22,2902.22,3388.31,394.23,364.92,425.68,779.11,630.63,1283.75,54.49,39.27,70.28,724.62,577.55,1235.78,27.63,22,48.07,52.51,46.91,58.88,358.09,321.16,395.11
Uttar Pradesh,1994,3032.36,2528.58,3919.53,148.8,107.82,193.89,2883.56,2379.09,3758.53,100.23,82.66,132.63,3163.37,2922.09,3414.14,395.3,366.27,426.39,766.41,625.48,1276.62,53.93,38.79,68.64,712.48,573.52,1219.3,27.21,21.64,47.19,51.76,46.09,57.84,353.01,316.83,389.82
Uttar Pradesh,1995,2947.94,2510.91,3771.44,149.3,107.2,194.15,2798.64,2358.93,3631.05,97.69,82.08,129.25,3182.27,2938.29,3436.23,396.31,367.15,427.29,742.1,611.88,1217.6,53.6,38.89,68.79,688.5,560.14,1169,26.42,21.4,45.16,51.05,45.39,57.05,350.3,313.19,385.35
Uttar Pradesh,1996,2927.17,2492.05,3877.21,149.85,107.74,194.77,2777.32,2351.23,3726.5,97.5,82.1,132,3199.99,2950.08,3444.04,397.31,368.16,429.13,734.95,611.29,1248.64,53.48,38.19,68.5,681.47,558.89,1192.62,26.28,21.52,46.67,50.32,44.88,56.28,348.8,312.26,385.66
Uttar Pradesh,1997,2978.37,2548.72,3818.43,150.16,108.29,196.22,2828.22,2409.34,3611.17,100.1,84.93,128.38,3211.26,2958.81,3451.33,397.87,368.4,430,747.29,620.08,1208.22,53.34,38.14,68.29,693.95,571.32,1143.32,26.98,22.15,45.85,49.44,44.16,55.34,348.04,311.17,384.81
Uttar Pradesh,1998,2958.29,2559.1,3890.99,150.39,108.48,195.66,2807.9,2416.29,3729.01,100.07,85.94,136.93,3219.56,2960.07,3466.87,398.22,367.95,431.06,740.93,619.47,1246.12,53.3,38.35,68.49,687.64,567.47,1200.68,26.97,22.16,48.13,48.55,43.42,54.34,347.4,309.1,386.01
Uttar Pradesh,1999,2864.27,2502.49,3543.64,150.64,108.19,196.57,2713.63,2354.84,3417.87,96.35,82.95,124.66,3229.88,2972.22,3487.06,399.08,367.54,433.04,710.7,602.18,1205.25,53.21,38.2,68.39,657.5,549.14,1138.97,25.79,21.52,45.91,47.82,42.75,53.62,347.2,309.23,387.22
Uttar Pradesh,2000,2825.56,2480.19,3612.82,151.17,109.18,197.15,2674.38,2330.07,3469.98,95.72,82.47,124.14,3243.65,2978.01,3496.71,400.82,367.6,436.12,698.82,593.1,1181.56,53.27,38.38,68.95,645.55,540.3,1124.32,25.52,21.33,44.89,47.41,42.34,53.21,346.58,307.29,387.93
Uttar Pradesh,2001,2870.98,2540.46,3673.99,151.82,109.08,198.97,2719.16,2386.54,3506.63,98.19,85.51,127.77,3266.9,2996.84,3528.2,404.85,372.46,439.55,701.83,602.11,1195.13,53.29,38.02,68.69,648.54,549.01,1138.15,25.93,21.8,45.91,47.21,42.08,52.95,346.59,308.66,387.14
Uttar Pradesh,2002,2856.78,2537.92,3747.94,152.44,108.81,199.09,2704.34,2386.39,3579.74,98.28,86.6,131.24,3293.9,3026.15,3549.7,411.07,378.34,446.55,693.76,598.97,1178.29,53.25,38.27,68.47,640.51,545.57,1128.1,25.73,21.65,45.35,47.02,41.88,52.82,345.19,307.9,383.02
Uttar Pradesh,2003,2783.54,2480.34,3571.03,153.19,109.68,200.48,2630.34,2321.38,3421.31,95.95,83.7,128.71,3328.92,3054.15,3592.44,418.35,386.29,453.1,671.4,582.03,1150.5,53.22,38.14,68.13,618.18,530.15,1102.53,24.86,21.06,44.16,46.89,41.69,52.67,344.04,307.38,382.33
Uttar Pradesh,2004,2669.93,2395.34,3440.15,154.19,111.34,199.73,2515.74,2253.65,3293.74,91.24,80.35,123.49,3368.52,3094.78,3633.29,425.64,393.45,460.28,637,556.85,1042.24,53.27,38.25,68.34,583.73,503.33,992.65,23.36,19.94,39.99,46.89,41.65,52.71,343.93,308.36,380.62
Uttar Pradesh,2005,2685.43,2407.83,3440.03,155.43,112.49,202.53,2530,2255.24,3265.69,92.17,81.77,121.05,3410.51,3135.09,3692.11,431.45,398.7,466.2,638.51,554.47,1053.52,53.52,38.68,68.95,584.99,502.18,1001.7,23.57,20.17,40.39,47.06,41.77,53.14,345.55,310.56,380.92
Uttar Pradesh,2006,2755.16,2481.1,3534.18,156.39,111.19,204.09,2598.76,2330.91,3381.55,95.43,85.38,125.07,3443.92,3164.39,3719.82,435.26,402.49,469.89,645.32,563.94,1075.61,54.03,38.7,69.48,591.29,512.58,1025.14,23.87,20.6,41.65,47.43,42.2,53.52,348.97,313.72,383.85
Uttar Pradesh,2007,2832.02,2542.05,3673.97,156.79,112.61,205.84,2675.23,2395.72,3501.08,98.42,87.61,131.68,3462.17,3184.52,3743.53,437.35,403.12,472.66,653.87,566.72,1066.73,54.82,39.29,70.53,599.05,517,1019.04,24.08,20.63,41.68,47.89,42.63,53.84,354.34,318.49,391.16
Uttar Pradesh,2008,2914.34,2625.03,3749.38,157.04,112.76,204.66,2757.3,2463.73,3591.74,101.3,90.18,131.85,3475.93,3198.34,3743.1,438.69,404,475.18,664.99,581.01,1170.22,55.83,39.74,71.62,609.16,527.41,1110.79,24.36,21.03,43.93,48.44,43.09,54.53,361.1,321.67,400.11
Uttar Pradesh,2009,2945.4,2652.91,3711.69,157.66,112.98,206.06,2787.74,2495.66,3574.61,101.52,90.01,131.22,3498.04,3223.78,3770.99,440.64,403.77,478.79,662.56,580.11,1125.81,56.78,40.1,73.26,605.78,524.34,1073.13,23.9,20.53,42.9,49.1,43.7,55.18,369.12,328.15,412.58
Uttar Pradesh,2010,3030.2,2721.35,3904.08,159.23,114.68,210.24,2870.96,2566.42,3750.51,103.43,91.9,136.72,3538.61,3255.39,3814.58,444.43,407.16,483.01,671.77,583.24,1138.13,57.61,41.07,74.3,614.16,529.98,1084.6,23.83,20.44,42.24,49.85,44.32,55.91,375.08,331.81,420.28
Uttar Pradesh,2011,3187.39,2862.72,3996.17,161.79,115.95,212.03,3025.6,2707.45,3839.01,109.4,97.02,140.14,3601.98,3316.01,3892.12,450.55,413.7,489.73,696.99,605.58,1169.48,58.3,41.36,75.19,638.69,547.07,1117.96,24.7,21.03,44.2,50.73,45.22,56.89,380.05,336.83,423.81
Uttar Pradesh,2012,3227.48,2880.16,3886.33,165.04,117.67,215.97,3062.43,2730.23,3724.96,111.97,99.13,138.92,3674.51,3393.89,3949.26,457.29,422.1,497.05,703.44,613.6,1137.16,59.15,42.2,76.17,644.29,554.53,1088.1,24.98,21.45,42.71,51.7,46.18,57.97,386.17,345.92,429.9
Uttar Pradesh,2013,3399.43,3047.6,4262.09,168.32,120.04,220.55,3231.12,2901.96,4101.84,121.93,108.54,157.93,3744,3460.55,4025.33,463.66,428.94,502.56,742.8,640.84,1194.25,60.04,43.15,77.03,682.76,581.17,1138.66,27.25,23.13,46.79,52.73,47.11,59.17,392.23,351.23,436.7
Uttar Pradesh,2014,3427.12,3099.32,4169.07,171.18,122.7,223.09,3255.94,2913.73,4001.05,126.85,113.05,160.18,3800.57,3526.36,4088.14,468.96,434.09,507.76,753.93,652.59,1253.27,60.97,43.81,78.66,692.96,591.93,1198.04,28.44,24.1,50.57,53.79,48.12,60.23,398.65,359.37,439.55
Uttar Pradesh,2015,3518.52,3148.54,4315.92,173.75,125.73,227.53,3344.77,2976.28,4122.31,129.18,114.18,161.65,3846.06,3554.17,4142.42,473.68,438.63,512.1,779.28,666.43,1269.35,62.12,44.6,79.4,717.16,606.92,1211.16,29.11,24.58,51.06,55,49.24,61.41,406.2,365.92,449.44
Uttar Pradesh,2016,3544.74,3135.57,4346.55,179.84,129.1,234.27,3364.9,2959.44,4182.55,128.73,112.01,165.99,3939.84,3636.85,4241.16,485.72,449.64,525.64,785.9,661.22,1290.66,65.26,47.02,83.72,720.64,600.92,1229.67,28.98,23.94,50.88,58.1,51.76,65.09,428.81,383.51,473.99
Uttar Pradesh,2017,3562.49,3070.13,4490.87,185.94,133.5,242.45,3376.55,2881.25,4258.98,130.6,111.52,170.27,4034.42,3708.4,4350.24,498.43,458.99,540.85,790.9,651.47,1265.98,68.34,49.36,88.2,722.56,588.84,1194.45,29.37,23.77,50.61,61.27,54.54,68.85,450.9,400.91,503.49
Uttar Pradesh,2018,3640.11,3078.71,4479.59,187.6,134.17,244.91,3452.5,2882.84,4281.33,135.16,112.9,170.2,4071.58,3749.53,4390.64,504.01,463.67,545.16,805.75,652.01,1314.84,69.15,49.8,89.17,736.6,584.49,1247.05,30.32,24.1,53.41,62.7,55.73,70.48,456.79,405.25,509.69
Uttar Pradesh,2019,3646.28,3067.69,4450.89,188.33,134.99,245.62,3457.95,2876.67,4290.25,135.37,113.04,168.45,4089.66,3785.13,4421.96,506.96,466.95,548.03,805.88,655.01,1332.03,69.85,49.84,90.12,736.03,585.13,1255.91,30.31,24,53.64,63.7,56.65,71.6,461.55,407.4,514.41
Uttarakhand,1990,3628.46,2949.24,4515.49,147.87,107.25,190.57,3480.59,2802.53,4353.23,116.72,95.2,148.63,2981.73,2763.63,3197.67,381.61,349.03,415.49,857.59,683.7,1306.24,65.06,46.29,83.34,792.53,618.16,1244.82,29.12,22.95,46.36,61.82,54.89,69.64,438.45,391.09,484.21
Uttarakhand,1991,3686.89,3011.63,4697.5,148.72,107.28,191.49,3538.17,2856.68,4519.55,118.97,97.55,153.63,3014.28,2794.89,3230.02,388.81,356.15,422.3,871.82,692.99,1364.04,65.05,46.5,83.67,806.77,626.88,1301.43,29.72,23.38,48.22,61.93,55.1,69.67,437.97,392.94,484.19
Uttarakhand,1992,3725.1,3045.84,4616.94,149.7,107.88,193.74,3575.4,2896.77,4469.23,120.43,98.5,152.26,3052.89,2836.19,3267.21,396.34,363.49,431.02,883.85,707.02,1332.01,65.11,46.64,82.96,818.74,643.53,1270.92,30.2,23.76,46.4,62.06,55.34,69.74,438.63,395.3,483.29
Uttarakhand,1993,3752.03,3068.23,4737.4,151.11,108.99,194.62,3600.92,2934.11,4598.39,121.73,100.27,159.22,3100.26,2884.26,3322.79,404.28,370.76,440.26,887.73,715.9,1407.44,65.38,47.01,83.36,822.35,650.41,1342.52,30.42,24.2,50.29,62.26,55.55,69.92,440.38,398.47,484.89
Uttarakhand,1994,3807.47,3078.26,4814.38,152.76,110.3,197.15,3654.71,2929.27,4658.59,123.62,99.89,158.68,3153.85,2931.79,3371.24,412.51,378.28,448.99,898.41,709.85,1420.7,65.82,47.22,83.42,832.6,649.21,1365.64,30.8,23.87,50.6,62.55,56.03,70.22,443.12,400.85,487.03
Uttarakhand,1995,3786.08,3100.08,4819.95,154.79,111.76,199.42,3631.29,2946.51,4688.47,123.5,101.77,158.45,3215.29,2993.91,3443.52,420.82,385.25,458.05,894.83,724.91,1390.74,66.35,47.86,84.59,828.48,657.65,1336.04,30.81,24.66,50.5,62.93,56.42,70.64,447.34,404.54,492.76
Uttarakhand,1996,3868.45,3211.08,4983.04,157.13,113.65,203.15,3711.31,3065.84,4833.49,126.9,106.26,170.52,3284.99,3056,3504.6,429.07,392.95,467.13,914.3,748.99,1381.07,67.17,48.56,85.22,847.13,681.01,1315.96,31.65,25.72,50.37,63.32,56.74,71.05,452.78,410.23,498.83
Uttarakhand,1997,4038.2,3366.65,5076.19,159.22,115.17,205.09,3878.98,3205.67,4930.15,133.61,111.99,169.18,3359.23,3126.85,3589.42,436.8,399.99,476.13,956.57,788.44,1490.99,67.9,49.07,87.09,888.67,723.89,1418.67,33.46,27.32,53.78,63.56,56.87,71.32,457.62,413.69,505.09
Uttarakhand,1998,4115.12,3366.89,5188.85,161.23,116.27,208.6,3953.89,3217.1,5047.59,137.42,113.9,179.73,3433.04,3194.54,3684.96,444.36,405.98,485.88,979.22,800.62,1561.6,68.67,49.5,87.65,910.55,731.62,1499.95,34.63,28.11,56.8,63.75,56.95,71.58,462.94,416.61,515.19
Uttarakhand,1999,4125.23,3415.35,5118.77,163.48,118.16,210.63,3961.75,3233.77,4980.62,137.48,114.53,176.21,3508.76,3258.67,3761.81,452.55,412.83,495.19,978.59,800.16,1532.67,69.5,50.05,89.27,909.09,724.01,1472.4,34.62,28.04,56.99,64.05,57.14,71.92,468.21,420.11,522.11
Uttarakhand,2000,4176.64,3502.91,5212.73,165.99,120.11,213.93,4010.65,3334.14,5043.25,140.53,119.14,182.05,3586.11,3321.69,3844.4,461.78,420.88,505.54,990.82,816.5,1528.05,70.4,50.22,90.9,920.42,747.5,1461.95,35.41,28.96,57.72,64.58,57.59,72.38,473.91,424.88,529.8
Uttarakhand,2001,4307.88,3658.66,5380.34,168.67,122.56,218.38,4139.21,3491.61,5219.05,146.8,125.95,186.39,3661.15,3400.84,3927.06,473.41,432,518.24,1021.03,858.54,1588.55,71.3,51.34,91.92,949.73,781.72,1516.75,36.93,30.87,59.38,65.21,58.26,73.12,479.96,431.02,532.43
Uttarakhand,2002,4398.06,3700.76,5522.22,171.2,123.31,221.57,4226.85,3537.9,5340.91,151.12,129.03,196.73,3729.01,3467.05,3985.34,487,445.91,532.7,1040.9,863.13,1591.71,72.17,52.29,92.82,968.74,791.28,1522.37,37.93,31.48,60.87,65.7,58.7,73.42,485.78,437.22,539.99
Uttarakhand,2003,4435.94,3735.54,5615.1,173.93,125.98,224.16,4262.01,3549.3,5439.28,152.97,129.62,195.81,3796.47,3538.37,4044.71,501.15,459.2,546.8,1049.18,871.77,1631.99,73.18,53.19,93.63,976,796.12,1567.81,38.3,31.74,63.39,66.14,59.23,73.96,492.27,442.52,544.53
Uttarakhand,2004,4397.14,3720.92,5354.49,176.57,127.86,227.72,4220.57,3542.85,5202.77,151.33,128.27,187.09,3864.12,3608.03,4121.54,514.37,471.46,561.9,1032.96,867.01,1531.89,74.03,53.46,93.81,958.93,787.7,1466.1,37.62,30.96,58.9,66.65,59.65,74.42,498.29,450.06,548.07
Uttarakhand,2005,4466.13,3763.02,5506.83,179.57,130.79,230.84,4286.56,3585.17,5315.77,155.12,132,193.07,3935.73,3673.04,4194.24,524.56,480.87,572.57,1050.59,879.14,1594.14,75.08,54.29,94.77,975.5,805.25,1521.23,38.64,32.37,61.69,67.28,60.06,75.1,504.91,456.33,554.08
Uttarakhand,2006,4560.37,3929.74,5596.82,182.86,132.17,236.16,4377.5,3745.77,5419.08,159.87,138.4,199.36,4016.65,3745.93,4288.47,531.28,487.86,580.15,1055.97,894,1602.32,76.17,54.82,96.7,979.8,820.31,1538.22,39.08,33.32,62.02,67.83,60.7,75.63,512.65,464.09,561.59
Uttarakhand,2007,4623.17,3962.28,5696.73,186.52,135.15,240.96,4436.65,3776.5,5503.5,162.39,140.21,203.45,4107.07,3822.14,4380.4,535.83,491.43,584.46,1056.02,890.99,1619.88,77.35,56.07,97.64,978.67,814.38,1546.89,39.05,32.86,63.64,68.15,61.08,76.11,520.92,473.02,574.31
Uttarakhand,2008,4688.6,4064.04,5882.04,190.45,138.17,245.59,4498.15,3862.07,5673.46,165.18,143.87,210.96,4203.3,3908.42,4501.83,539.54,494.46,590.44,1059.65,897.22,1614.63,78.56,56.29,100.26,981.09,821.4,1537.21,39.21,33.19,62.99,68.39,61.25,76.38,529.57,477.2,584.7
Uttarakhand,2009,4710.24,4091.82,5634.61,194.65,140.63,251.62,4515.58,3885.49,5456.22,165.26,144.86,200.85,4302,3989.6,4617.82,543.84,498.62,595.77,1046.08,891.09,1507.37,79.9,57.06,102.24,966.18,814.55,1435.84,38.45,32.69,58.7,68.74,61.65,76.76,538.83,484.01,599.05
Uttarakhand,2010,4760.38,4139.4,5760.39,198.81,143.53,257.36,4561.56,3936.76,5559.33,165.99,145.38,210.05,4397.92,4087.29,4724.31,550.31,504.02,603.15,1036.05,882.63,1566.82,81.13,58.68,103.57,954.92,804.55,1487.74,37.75,32.23,60.12,69.38,62.26,77.59,547.26,488.86,607.84
Uttarakhand,2011,4944.47,4289.48,6062.61,203.54,148.55,263.13,4740.92,4080.13,5854.97,175.48,152.53,215.7,4494.28,4176.26,4816.86,558.66,512.26,608.88,1056.35,897.23,1552.13,82.41,58.93,105.81,973.94,819.15,1467.39,39.07,32.84,60.91,70.2,62.94,78.48,556.12,499.52,618
Uttarakhand,2012,4937.98,4315.85,5829.14,208.97,152.36,270.33,4729.01,4120.09,5603.62,176.93,155.4,211.99,4594.02,4286.88,4919.91,567.12,520.82,617.15,1034.72,880.58,1498.84,83.85,60.5,107.76,950.87,802.46,1397.93,38.52,32.68,59.39,70.97,63.56,79.29,566.38,510.42,623.86
Uttarakhand,2013,4866.71,4281.71,5766.6,214.66,155.93,278.16,4652.05,4052.82,5538.63,176.75,155.19,216.03,4692.43,4374.03,5009.33,575.92,529.6,626.65,1026.61,879.44,1487.49,85.41,61.12,109.46,941.2,799.09,1413.27,38.72,32.99,58.98,71.78,64.37,80.13,576.53,522.37,634.02
Uttarakhand,2014,4722.42,4161.33,5596.61,220.13,160.19,285.36,4502.29,3918.11,5383.23,173.4,152.5,209.76,4789.58,4474.23,5094.99,584.87,537.58,634.87,1002.3,865.52,1411.95,86.98,62.69,110.74,915.32,775.76,1333.08,38.09,32.44,56.96,72.71,65.2,81.14,587.44,532.41,645.53
Uttarakhand,2015,4741.52,4170.57,5591.63,224.87,162.92,290.66,4516.65,3955.24,5369.45,174.05,152.86,209.66,4877.98,4556.47,5196.11,593.91,546.42,644.69,1005.84,852.2,1447.38,88.73,64.49,113.18,917.12,772.77,1375.33,38.07,32.27,57.86,73.86,66.35,82.42,598.86,541.79,658.02
